species,phenophase,year,month,day,date,scores,labels
山槐,LUD,2016,5,20,141,0.0,0
山槐,LUD,1983,5,23,143,1.0,0
山槐,LUD,1979,5,23,143,1.0,0
山槐,LUD,1984,5,23,144,1.0,0
山槐,LUD,1965,5,24,144,1.0,0
山槐,LUD,1987,5,25,145,1.0,0
山皂角,LUD,2014,4,26,116,8.0,1
山皂角,LUD,2018,5,2,122,3.0,0
山皂角,LUD,2017,5,4,124,2.0,0
山皂角,LUD,2007,5,5,125,2.0,0
山皂角,LUD,2009,5,7,127,2.0,0
山皂角,LUD,2004,5,8,129,0.0,0
山皂角,LUD,2011,5,9,129,0.0,0
山皂角,LUD,2013,5,9,129,0.0,0
山皂角,LUD,2005,5,11,131,1.0,0
山皂角,LUD,2008,5,10,131,1.0,0
山皂角,LUD,2016,5,11,132,1.0,0
山皂角,LUD,2003,5,13,133,1.0,0
山皂角,LUD,2006,5,14,134,1.0,0
山皂角,LUD,2012,5,14,135,2.0,0
山皂角,LUD,2010,5,20,140,6.0,0
山荆子,LUD,2008,4,17,108,1.0,0
山荆子,LUD,1983,4,19,109,1.0,0
山荆子,LUD,2004,4,18,109,1.0,0
山荆子,LUD,2014,4,20,110,1.0,0
山荆子,LUD,2018,4,21,111,1.0,0
山荆子,LUD,2017,4,21,111,1.0,0
山荆子,LUD,1985,4,23,113,2.0,0
山荆子,LUD,1963,4,24,114,2.0,0
山荆子,LUD,2016,4,25,116,2.0,0
山荆子,LUD,2005,4,28,118,1.0,0
山荆子,LUD,2012,4,27,118,1.0,0
山荆子,LUD,2007,4,29,119,1.0,0
山荆子,LUD,1987,4,30,120,0.0,0
山荆子,LUD,1986,4,30,120,0.0,0
山荆子,LUD,2006,4,30,120,0.0,0
山荆子,LUD,1984,4,30,121,1.0,0
山荆子,LUD,2009,5,1,121,1.0,0
山荆子,LUD,1988,5,1,122,1.0,0
山荆子,LUD,2011,5,3,123,2.0,0
山荆子,LUD,1965,5,5,125,2.0,0
山荆子,LUD,2013,5,6,126,3.0,1
山荆子,LUD,2010,5,9,129,4.0,1
山葡萄,LUD,2008,4,27,118,3.0,0
山葡萄,LUD,2014,4,30,120,2.0,0
山葡萄,LUD,2018,5,1,121,2.0,0
山葡萄,LUD,2017,5,3,123,3.0,0
山葡萄,LUD,2015,5,7,127,1.0,0
山葡萄,LUD,2009,5,7,127,1.0,0
山葡萄,LUD,2007,5,8,128,1.0,0
山葡萄,LUD,2003,5,10,130,1.0,0
山葡萄,LUD,2004,5,10,131,1.0,0
山葡萄,LUD,2013,5,11,131,1.0,0
山葡萄,LUD,2011,5,13,133,1.0,0
山葡萄,LUD,2006,5,13,133,1.0,0
山葡萄,LUD,2016,5,13,134,1.0,0
山葡萄,LUD,2012,5,14,135,1.0,0
山葡萄,LUD,2005,5,16,136,2.0,0
山葡萄,LUD,1987,5,18,138,2.0,0
山葡萄,LUD,1988,5,18,139,3.0,0
山葡萄,LUD,2010,5,22,142,4.0,1
接骨木,LUD,2003,4,15,105,2.0,0
接骨木,LUD,2014,4,17,107,1.0,0
接骨木,LUD,2011,4,17,107,1.0,0
接骨木,LUD,2009,4,18,108,0.0,0
接骨木,LUD,1983,4,18,108,0.0,0
接骨木,LUD,2017,4,18,108,0.0,0
接骨木,LUD,2004,4,19,110,2.0,0
接骨木,LUD,1975,4,22,112,0.0,0
接骨木,LUD,2008,4,21,112,0.0,0
接骨木,LUD,2012,4,21,112,0.0,0
接骨木,LUD,2016,4,21,112,0.0,0
接骨木,LUD,1988,4,22,113,0.0,0
接骨木,LUD,2015,4,23,113,0.0,0
接骨木,LUD,2006,4,23,113,0.0,0
接骨木,LUD,2007,4,23,113,0.0,0
接骨木,LUD,2018,4,23,113,0.0,0
接骨木,LUD,1978,4,25,115,2.0,0
接骨木,LUD,1965,4,27,117,1.0,0
接骨木,LUD,2013,4,28,118,1.0,0
接骨木,LUD,2005,4,28,118,1.0,0
接骨木,LUD,1986,4,29,119,1.0,0
接骨木,LUD,1984,4,28,119,1.0,0
接骨木,LUD,1973,4,30,120,1.0,0
接骨木,LUD,2010,5,3,123,4.0,0
接骨木,LUD,1974,5,7,127,4.0,0
接骨木,LUD,1987,5,9,129,6.0,1
接骨木,LUD,1985,5,17,137,10.0,1
文冠果,LUD,2003,5,5,125,2.0,0
文冠果,LUD,2007,5,6,126,1.0,0
文冠果,LUD,2008,5,6,127,1.0,0
文冠果,LUD,2009,5,8,128,2.0,0
文冠果,LUD,2013,5,12,132,2.0,0
文冠果,LUD,2004,5,13,134,1.0,0
文冠果,LUD,1987,5,14,134,1.0,0
文冠果,LUD,2006,5,15,135,1.0,0
文冠果,LUD,2014,5,15,135,1.0,0
文冠果,LUD,2012,5,16,137,2.0,0
文冠果,LUD,2005,5,19,139,1.0,0
文冠果,LUD,2011,5,20,140,1.0,0
文冠果,LUD,1978,5,20,140,1.0,0
文冠果,LUD,1985,5,22,142,1.0,0
文冠果,LUD,2010,5,22,142,1.0,0
文冠果,LUD,1983,5,23,143,1.0,0
文冠果,LUD,1979,5,24,144,1.0,0
文冠果,LUD,1986,5,25,145,2.0,0
文冠果,LUD,1988,5,26,147,2.0,0
文冠果,LUD,1984,5,27,148,3.0,1
早锦带花,LUD,2003,4,22,112,7.0,1
早锦带花,LUD,2017,4,27,117,3.0,0
早锦带花,LUD,2004,4,28,119,2.0,0
早锦带花,LUD,2018,4,30,120,2.0,0
早锦带花,LUD,2016,5,1,122,3.0,0
早锦带花,LUD,2009,5,5,125,3.0,0
早锦带花,LUD,2007,5,6,126,2.0,0
早锦带花,LUD,2008,5,7,128,3.0,0
早锦带花,LUD,2005,5,11,131,3.0,0
早锦带花,LUD,2006,5,14,134,3.0,0
早锦带花,LUD,2010,5,17,137,6.0,0
旱柳,LUD,2008,4,20,111,3.0,0
旱柳,LUD,1983,4,24,114,1.0,0
旱柳,LUD,2005,4,24,114,1.0,0
旱柳,LUD,2017,4,25,115,1.0,0
旱柳,LUD,1985,4,26,116,1.0,0
旱柳,LUD,2007,4,26,116,1.0,0
旱柳,LUD,2018,4,27,117,1.0,0
旱柳,LUD,2009,4,29,119,2.0,0
旱柳,LUD,2004,4,30,121,2.0,0
旱柳,LUD,1964,5,1,122,1.0,0
旱柳,LUD,1965,5,3,123,2.0,0
旱柳,LUD,1984,5,4,125,2.0,0
旱柳,LUD,1978,5,6,126,2.0,0
旱柳,LUD,2006,5,8,128,3.0,0
旱柳,LUD,1979,5,12,132,4.0,0
旱柳,LUD,2010,5,12,132,4.0,0
暖木条荚蒾,LUD,2003,4,12,102,6.0,1
暖木条荚蒾,LUD,2014,4,18,108,0.0,0
暖木条荚蒾,LUD,2009,4,18,108,0.0,0
暖木条荚蒾,LUD,2017,4,18,108,0.0,0
暖木条荚蒾,LUD,2004,4,17,108,0.0,0
暖木条荚蒾,LUD,2018,4,19,109,1.0,0
暖木条荚蒾,LUD,1983,4,20,110,1.0,0
暖木条荚蒾,LUD,2016,4,20,111,1.0,0
暖木条荚蒾,LUD,1975,4,21,111,1.0,0
暖木条荚蒾,LUD,2012,4,21,112,1.0,0
暖木条荚蒾,LUD,2005,4,23,113,1.0,0
暖木条荚蒾,LUD,2008,4,23,114,2.0,0
暖木条荚蒾,LUD,2006,4,26,116,2.0,0
暖木条荚蒾,LUD,2007,4,28,118,2.0,0
暖木条荚蒾,LUD,2013,4,29,119,1.0,0
暖木条荚蒾,LUD,2011,4,30,120,1.0,0
暖木条荚蒾,LUD,1985,4,30,120,1.0,0
暖木条荚蒾,LUD,1986,5,1,121,1.0,0
暖木条荚蒾,LUD,1978,5,1,121,1.0,0
暖木条荚蒾,LUD,1988,5,1,122,0.0,0
暖木条荚蒾,LUD,1987,5,2,122,0.0,0
暖木条荚蒾,LUD,2010,5,2,122,0.0,0
暖木条荚蒾,LUD,1979,5,2,122,0.0,0
暖木条荚蒾,LUD,1965,5,7,127,5.0,0
暖木条荚蒾,LUD,1984,5,11,132,10.0,1
暴马丁香,LUD,1983,4,10,100,4.0,1
暴马丁香,LUD,2003,4,13,103,3.0,0
暴马丁香,LUD,1975,4,14,104,2.0,0
暴马丁香,LUD,2008,4,15,106,2.0,0
暴马丁香,LUD,2004,4,17,108,2.0,0
暴马丁香,LUD,2017,4,18,108,2.0,0
暴马丁香,LUD,2018,4,20,110,1.0,0
暴马丁香,LUD,2009,4,20,110,1.0,0
暴马丁香,LUD,2014,4,21,111,1.0,0
暴马丁香,LUD,1987,4,22,112,1.0,0
暴马丁香,LUD,2015,4,23,113,1.0,0
暴马丁香,LUD,1985,4,23,113,1.0,0
暴马丁香,LUD,1986,4,24,114,1.0,0
暴马丁香,LUD,2005,4,25,115,1.0,0
暴马丁香,LUD,2007,4,26,116,0.0,0
暴马丁香,LUD,2012,4,25,116,0.0,0
暴马丁香,LUD,2006,4,26,116,0.0,0
暴马丁香,LUD,1984,4,28,119,1.0,0
暴马丁香,LUD,1988,4,29,120,1.0,0
暴马丁香,LUD,2016,4,29,120,1.0,0
暴马丁香,LUD,1978,5,2,122,1.0,0
暴马丁香,LUD,2011,5,2,122,1.0,0
暴马丁香,LUD,1965,5,3,123,1.0,0
暴马丁香,LUD,2013,5,5,125,2.0,0
暴马丁香,LUD,1979,5,6,126,2.0,0
暴马丁香,LUD,2010,5,8,128,3.0,0
木通马兜铃,LUD,2008,4,20,111,8.0,1
木通马兜铃,LUD,2004,4,28,119,3.0,0
木通马兜铃,LUD,2014,4,29,119,3.0,0
木通马兜铃,LUD,2005,5,2,122,0.0,0
木通马兜铃,LUD,2017,5,2,122,0.0,0
木通马兜铃,LUD,2018,5,2,122,0.0,0
木通马兜铃,LUD,2007,5,3,123,1.0,0
木通马兜铃,LUD,2009,5,3,123,1.0,0
木通马兜铃,LUD,2003,5,7,127,3.0,0
木通马兜铃,LUD,2011,5,10,130,1.0,0
木通马兜铃,LUD,2013,5,10,130,1.0,0
木通马兜铃,LUD,2006,5,11,131,1.0,0
木通马兜铃,LUD,2012,5,12,133,3.0,0
木通马兜铃,LUD,2016,5,17,138,5.0,0
木通马兜铃,LUD,2010,5,19,139,6.0,0
李,LUD,2003,4,29,119,7.0,1
李,LUD,2017,5,1,121,5.0,0
李,LUD,1983,5,6,126,3.0,0
李,LUD,2018,5,6,126,3.0,0
李,LUD,1985,5,9,129,1.0,0
李,LUD,1986,5,10,130,1.0,0
李,LUD,1987,5,10,130,1.0,0
李,LUD,2004,5,10,131,1.0,0
李,LUD,2006,5,13,133,2.0,0
李,LUD,1984,5,13,134,3.0,0
李,LUD,2005,5,17,137,3.0,0
李,LUD,1965,5,19,139,5.0,0
松东锦鸡儿,LUD,1983,4,18,108,1.0,0
松东锦鸡儿,LUD,2017,4,18,108,1.0,0
松东锦鸡儿,LUD,2018,4,19,109,1.0,0
松东锦鸡儿,LUD,1985,4,25,115,2.0,0
松东锦鸡儿,LUD,2016,4,24,115,2.0,0
松东锦鸡儿,LUD,1988,4,26,117,2.0,0
松东锦鸡儿,LUD,1986,4,30,120,1.0,0
松东锦鸡儿,LUD,1984,4,30,121,0.0,0
松东锦鸡儿,LUD,1987,5,1,121,0.0,0
松东锦鸡儿,LUD,2004,4,30,121,0.0,0
松东锦鸡儿,LUD,2009,5,1,121,0.0,0
松东锦鸡儿,LUD,2006,5,5,125,4.0,1
枸杞,LUD,2017,4,30,120,1.0,0
枸杞,LUD,1975,5,1,121,0.0,0
枸杞,LUD,1978,5,1,121,0.0,0
枸杞,LUD,2018,5,1,121,0.0,0
枸杞,LUD,1983,5,8,128,2.0,0
枸杞,LUD,1979,5,10,130,2.0,0
枸杞,LUD,1985,5,10,130,2.0,0
枸杞,LUD,1984,5,14,135,5.0,0
枸杞,LUD,1987,5,20,140,7.0,0
柳叶绣线菊,LUD,1985,4,14,104,4.0,0
柳叶绣线菊,LUD,1983,4,18,108,1.0,0
柳叶绣线菊,LUD,2017,4,18,108,1.0,0
柳叶绣线菊,LUD,2018,4,19,109,1.0,0
柳叶绣线菊,LUD,2016,4,24,115,3.0,0
柳叶绣线菊,LUD,1986,4,28,118,3.0,0
柳叶绣线菊,LUD,1987,4,28,118,3.0,0
柳叶绣线菊,LUD,1984,4,30,121,3.0,0
柳叶绣线菊,LUD,1988,5,4,125,4.0,0
柳叶绣线菊,LUD,1963,5,7,127,6.0,1
树锦鸡儿,LUD,2014,4,25,115,2.0,0
树锦鸡儿,LUD,2008,4,24,115,2.0,0
树锦鸡儿,LUD,2015,4,27,117,2.0,0
树锦鸡儿,LUD,2003,4,30,120,1.0,0
树锦鸡儿,LUD,2018,5,1,121,0.0,0
树锦鸡儿,LUD,2009,5,1,121,0.0,0
树锦鸡儿,LUD,2017,5,1,121,0.0,0
树锦鸡儿,LUD,2004,4,30,121,0.0,0
树锦鸡儿,LUD,2007,5,3,123,1.0,0
树锦鸡儿,LUD,1975,5,3,123,1.0,0
树锦鸡儿,LUD,2005,5,4,124,1.0,0
树锦鸡儿,LUD,2012,5,5,126,2.0,0
树锦鸡儿,LUD,2013,5,7,127,1.0,0
树锦鸡儿,LUD,2006,5,8,128,0.0,0
树锦鸡儿,LUD,1985,5,8,128,0.0,0
树锦鸡儿,LUD,2016,5,7,128,0.0,0
树锦鸡儿,LUD,2011,5,9,129,1.0,0
树锦鸡儿,LUD,1983,5,10,130,2.0,0
树锦鸡儿,LUD,1987,5,13,133,2.0,0
树锦鸡儿,LUD,1979,5,14,134,1.0,0
树锦鸡儿,LUD,1973,5,15,135,0.0,0
树锦鸡儿,LUD,1986,5,15,135,0.0,0
树锦鸡儿,LUD,2010,5,15,135,0.0,0
树锦鸡儿,LUD,1978,5,15,135,0.0,0
树锦鸡儿,LUD,1974,5,16,136,1.0,0
树锦鸡儿,LUD,1984,5,17,138,2.0,0
树锦鸡儿,LUD,1965,5,19,139,3.0,1
桑树,LUD,2008,5,3,124,7.0,1
桑树,LUD,2007,5,6,126,5.0,1
桑树,LUD,2014,5,11,131,1.0,0
桑树,LUD,1988,5,10,131,1.0,0
桑树,LUD,2018,5,12,132,1.0,0
桑树,LUD,2009,5,12,132,1.0,0
桑树,LUD,2017,5,14,134,2.0,0
桑树,LUD,2012,5,14,135,1.0,0
桑树,LUD,2003,5,16,136,1.0,0
桑树,LUD,2015,5,17,137,1.0,0
桑树,LUD,2006,5,18,138,1.0,0
桑树,LUD,1963,5,18,138,1.0,0
桑树,LUD,2013,5,19,139,1.0,0
桑树,LUD,1966,5,21,141,1.0,0
桑树,LUD,2016,5,20,141,1.0,0
桑树,LUD,2005,5,22,142,1.0,0
桑树,LUD,2011,5,22,142,1.0,0
桑树,LUD,1985,5,23,143,0.0,0
桑树,LUD,2010,5,23,143,0.0,0
桑树,LUD,1979,5,23,143,0.0,0
桑树,LUD,1983,5,24,144,1.0,0
桑树,LUD,1984,5,24,145,1.0,0
桑树,LUD,1974,5,26,146,1.0,0
桑树,LUD,2004,5,26,147,1.0,0
桑树,LUD,1973,5,28,148,1.0,0
桑树,LUD,1987,5,28,148,1.0,0
桑树,LUD,1986,5,29,149,1.0,0
桑树,LUD,1965,5,29,149,1.0,0
梓树,LUD,1983,4,28,118,9.0,1
梓树,LUD,2014,5,7,127,4.0,0
梓树,LUD,2017,5,11,131,4.0,0
梓树,LUD,2009,5,11,131,4.0,0
梓树,LUD,2004,5,15,136,3.0,0
梓树,LUD,2008,5,17,138,2.0,0
梓树,LUD,2006,5,19,139,1.0,0
梓树,LUD,2005,5,20,140,1.0,0
梓树,LUD,2003,5,21,141,2.0,0
梓树,LUD,2016,5,22,143,1.0,0
梓树,LUD,2012,5,22,143,1.0,0
梓树,LUD,2015,5,24,144,1.0,0
梓树,LUD,2010,5,24,144,1.0,0
梓树,LUD,2013,5,25,145,1.0,0
梓树,LUD,2007,5,25,145,1.0,0
梓树,LUD,1985,5,30,150,0.0,0
梓树,LUD,2011,5,30,150,0.0,0
梓树,LUD,1965,5,30,150,0.0,0
梓树,LUD,1988,5,30,151,1.0,0
梓树,LUD,1984,5,31,152,1.0,0
梓树,LUD,1987,6,2,153,1.0,0
梓树,LUD,1986,6,3,154,2.0,0
榆叶梅,LUD,2008,4,20,111,4.0,0
榆叶梅,LUD,2003,4,24,114,3.0,0
榆叶梅,LUD,2014,4,25,115,4.0,0
榆叶梅,LUD,2017,4,30,120,4.0,0
榆叶梅,LUD,2018,5,2,122,2.0,0
榆叶梅,LUD,2009,5,4,124,2.0,0
榆叶梅,LUD,1975,5,5,125,3.0,0
榆叶梅,LUD,2007,5,8,128,1.0,0
榆叶梅,LUD,1983,5,9,129,0.0,0
榆叶梅,LUD,2013,5,9,129,0.0,0
榆叶梅,LUD,2011,5,9,129,0.0,0
榆叶梅,LUD,2006,5,9,129,0.0,0
榆叶梅,LUD,2005,5,9,129,0.0,0
榆叶梅,LUD,2016,5,9,130,1.0,0
榆叶梅,LUD,2012,5,9,130,1.0,0
榆叶梅,LUD,2004,5,10,131,1.0,0
榆叶梅,LUD,1987,5,11,131,1.0,0
榆叶梅,LUD,1988,5,11,132,1.0,0
榆叶梅,LUD,1985,5,14,134,1.0,0
榆叶梅,LUD,1978,5,14,134,1.0,0
榆叶梅,LUD,1965,5,15,135,1.0,0
榆叶梅,LUD,1974,5,16,136,1.0,0
榆叶梅,LUD,2010,5,17,137,0.0,0
榆叶梅,LUD,1984,5,16,137,0.0,0
榆叶梅,LUD,1979,5,17,137,0.0,0
榆叶梅,LUD,1986,5,18,138,1.0,0
榆叶梅,LUD,1973,5,19,139,2.0,0
榆树,LUD,1975,4,21,111,1.0,0
榆树,LUD,2014,4,22,112,1.0,0
榆树,LUD,2008,4,21,112,1.0,0
榆树,LUD,2017,4,25,115,3.0,1
榆树,LUD,2018,4,27,117,2.0,0
榆树,LUD,2003,4,28,118,2.0,0
榆树,LUD,2009,4,30,120,2.0,0
榆树,LUD,2004,4,29,120,2.0,0
榆树,LUD,1985,5,2,122,0.0,0
榆树,LUD,2007,5,2,122,0.0,0
榆树,LUD,2005,5,2,122,0.0,0
榆树,LUD,1983,5,3,123,1.0,0
榆树,LUD,1986,5,4,124,1.0,0
榆树,LUD,2012,5,3,124,1.0,0
榆树,LUD,1988,5,4,125,1.0,0
榆树,LUD,2006,5,6,126,1.0,0
榆树,LUD,1978,5,6,126,1.0,0
榆树,LUD,2011,5,7,127,1.0,0
榆树,LUD,2013,5,7,127,1.0,0
榆树,LUD,1984,5,7,128,1.0,0
榆树,LUD,2016,5,7,128,1.0,0
榆树,LUD,1963,5,9,129,1.0,0
榆树,LUD,1974,5,10,130,0.0,0
榆树,LUD,1973,5,10,130,0.0,0
榆树,LUD,1987,5,10,130,0.0,0
榆树,LUD,2010,5,14,134,1.0,0
榆树,LUD,1965,5,14,134,1.0,0
榆树,LUD,1979,5,15,135,1.0,0
榆树,LUD,1966,5,16,136,2.0,0
樟子松,LUD,2018,5,16,136,3.0,0
樟子松,LUD,2015,5,18,138,1.0,0
樟子松,LUD,2003,5,19,139,1.0,0
樟子松,LUD,1964,5,18,139,1.0,0
樟子松,LUD,2017,5,20,140,1.0,0
樟子松,LUD,2005,5,22,142,3.0,0
樟子松,LUD,2016,5,24,145,1.0,0
樟子松,LUD,2014,5,25,145,1.0,0
樟子松,LUD,1975,5,26,146,0.0,0
樟子松,LUD,1978,5,26,146,0.0,0
樟子松,LUD,2009,5,26,146,0.0,0
樟子松,LUD,2007,5,27,147,1.0,0
樟子松,LUD,1965,5,28,148,1.0,0
樟子松,LUD,1979,5,28,148,1.0,0
樟子松,LUD,2013,5,29,149,1.0,0
樟子松,LUD,2010,5,30,150,2.0,0
樟子松,LUD,2011,6,1,152,2.0,0
樟子松,LUD,1985,6,1,152,2.0,0
樟子松,LUD,2012,6,2,154,2.0,0
樟子松,LUD,2006,6,6,157,3.0,0
樟子松,LUD,1986,6,6,157,3.0,0
樟子松,LUD,1987,6,9,160,3.0,0
樟子松,LUD,1983,6,14,165,7.0,0
樱桃,LUD,2003,4,27,117,3.0,0
樱桃,LUD,2014,4,29,119,2.0,0
樱桃,LUD,2017,4,30,120,2.0,0
樱桃,LUD,2018,5,2,122,2.0,0
樱桃,LUD,2008,5,3,124,2.0,0
樱桃,LUD,2009,5,5,125,1.0,0
樱桃,LUD,2007,5,6,126,2.0,0
樱桃,LUD,2011,5,9,129,1.0,0
樱桃,LUD,2004,5,9,130,0.0,0
樱桃,LUD,2005,5,10,130,0.0,0
樱桃,LUD,2006,5,10,130,0.0,0
樱桃,LUD,2012,5,9,130,0.0,0
樱桃,LUD,2013,5,13,133,3.0,0
樱桃,LUD,2010,5,17,137,7.0,1
欧亚绣线菊,LUD,2004,4,19,110,3.0,0
欧亚绣线菊,LUD,2007,4,22,112,2.0,0
欧亚绣线菊,LUD,2018,4,23,113,1.0,0
欧亚绣线菊,LUD,2005,4,24,114,1.0,0
欧亚绣线菊,LUD,2017,4,25,115,2.0,0
欧亚绣线菊,LUD,2003,4,28,118,2.0,0
欧亚绣线菊,LUD,2008,4,29,120,2.0,0
欧亚绣线菊,LUD,2009,4,30,120,2.0,0
欧亚绣线菊,LUD,2006,5,2,122,2.0,0
欧亚绣线菊,LUD,2010,5,6,126,6.0,1
毛果绣线菊,LUD,2008,4,20,111,6.0,1
毛果绣线菊,LUD,2014,4,24,114,3.0,0
毛果绣线菊,LUD,2003,4,27,117,3.0,0
毛果绣线菊,LUD,2004,4,28,119,2.0,0
毛果绣线菊,LUD,2017,4,30,120,1.0,0
毛果绣线菊,LUD,2007,5,1,121,1.0,0
毛果绣线菊,LUD,2018,5,2,122,1.0,0
毛果绣线菊,LUD,1975,5,2,122,1.0,0
毛果绣线菊,LUD,2015,5,3,123,1.0,0
毛果绣线菊,LUD,2009,5,4,124,1.0,0
毛果绣线菊,LUD,2005,5,5,125,1.0,0
毛果绣线菊,LUD,1979,5,6,126,2.0,0
毛果绣线菊,LUD,2013,5,9,129,0.0,0
毛果绣线菊,LUD,2012,5,8,129,0.0,0
毛果绣线菊,LUD,2011,5,9,129,0.0,0
毛果绣线菊,LUD,2006,5,10,130,1.0,0
毛果绣线菊,LUD,1978,5,11,131,1.0,0
毛果绣线菊,LUD,1987,5,11,131,1.0,0
毛果绣线菊,LUD,1974,5,15,135,1.0,0
毛果绣线菊,LUD,1965,5,15,135,1.0,0
毛果绣线菊,LUD,2010,5,16,136,1.0,0
毛果绣线菊,LUD,1973,5,19,139,4.0,1
毛樱桃,LUD,2003,4,27,117,3.0,0
毛樱桃,LUD,2015,4,27,117,3.0,0
毛樱桃,LUD,2017,4,30,120,3.0,0
毛樱桃,LUD,2018,5,1,121,4.0,0
毛樱桃,LUD,2016,5,5,126,4.0,0
毛樱桃,LUD,2004,5,7,128,2.0,0
毛樱桃,LUD,2005,5,10,130,1.0,0
毛樱桃,LUD,2006,5,10,130,1.0,0
毛樱桃,LUD,1987,5,11,131,1.0,0
毛樱桃,LUD,1988,5,10,131,1.0,0
毛樱桃,LUD,1965,5,18,138,7.0,1
水曲柳,LUD,2018,5,1,121,1.0,0
水曲柳,LUD,2014,5,1,121,1.0,0
水曲柳,LUD,2004,5,1,122,1.0,0
水曲柳,LUD,2009,5,7,127,4.0,0
水曲柳,LUD,2015,5,9,129,2.0,0
水曲柳,LUD,2013,5,11,131,1.0,0
水曲柳,LUD,1975,5,11,131,1.0,0
水曲柳,LUD,2003,5,12,132,1.0,0
水曲柳,LUD,2017,5,12,132,1.0,0
水曲柳,LUD,2007,5,13,133,1.0,0
水曲柳,LUD,1985,5,14,134,2.0,0
水曲柳,LUD,2008,5,16,137,1.0,0
水曲柳,LUD,2016,5,17,138,0.0,0
水曲柳,LUD,2005,5,18,138,0.0,0
水曲柳,LUD,2006,5,18,138,0.0,0
水曲柳,LUD,1978,5,19,139,0.0,0
水曲柳,LUD,2011,5,19,139,0.0,0
水曲柳,LUD,2012,5,18,139,0.0,0
水曲柳,LUD,1983,5,19,139,0.0,0
水曲柳,LUD,1988,5,19,140,0.0,0
水曲柳,LUD,2010,5,20,140,0.0,0
水曲柳,LUD,1986,5,20,140,0.0,0
水曲柳,LUD,1984,5,19,140,0.0,0
水曲柳,LUD,1979,5,20,140,0.0,0
水曲柳,LUD,1987,5,24,144,4.0,0
水曲柳,LUD,1965,5,24,144,4.0,0
水榆花楸,LUD,2008,4,18,109,6.0,0
水榆花楸,LUD,2003,4,22,112,3.0,0
水榆花楸,LUD,2014,4,25,115,3.0,0
水榆花楸,LUD,2017,4,28,118,2.0,0
水榆花楸,LUD,2009,4,30,120,1.0,0
水榆花楸,LUD,2018,4,30,120,1.0,0
水榆花楸,LUD,2004,4,30,121,1.0,0
水榆花楸,LUD,2007,5,2,122,0.0,0
水榆花楸,LUD,2012,5,1,122,0.0,0
水榆花楸,LUD,1983,5,2,122,0.0,0
水榆花楸,LUD,2005,5,4,124,1.0,0
水榆花楸,LUD,2016,5,3,124,1.0,0
水榆花楸,LUD,2006,5,5,125,1.0,0
水榆花楸,LUD,2011,5,6,126,2.0,0
水榆花楸,LUD,1985,5,8,128,0.0,0
水榆花楸,LUD,1984,5,7,128,0.0,0
水榆花楸,LUD,2013,5,8,128,0.0,0
水榆花楸,LUD,2010,5,15,135,7.0,0
水榆花楸,LUD,1965,5,17,137,9.0,1
水蜡,LUD,2003,4,17,107,8.0,1
水蜡,LUD,2004,4,24,115,3.0,0
水蜡,LUD,2008,4,24,115,3.0,0
水蜡,LUD,2007,4,28,118,2.0,0
水蜡,LUD,2009,4,28,118,2.0,0
水蜡,LUD,1983,4,30,120,2.0,0
水蜡,LUD,2018,4,30,120,2.0,0
水蜡,LUD,2006,5,2,122,2.0,0
水蜡,LUD,1985,5,4,124,1.0,0
水蜡,LUD,2005,5,4,124,1.0,0
水蜡,LUD,1986,5,5,125,1.0,0
水蜡,LUD,1984,5,11,132,5.0,0
水蜡,LUD,2010,5,15,135,3.0,0
水蜡,LUD,1988,5,16,137,2.0,0
水蜡,LUD,1987,5,19,139,4.0,0
油松,LUD,1964,5,18,139,5.0,0
油松,LUD,1978,5,24,144,3.0,0
油松,LUD,2018,5,24,144,3.0,0
油松,LUD,1975,5,27,147,3.0,0
油松,LUD,2017,5,28,148,4.0,0
油松,LUD,1985,6,4,155,7.0,0
油松,LUD,1973,6,7,158,10.0,1
油松,LUD,1979,6,18,169,5.0,0
油松,LUD,1986,6,20,171,3.0,0
油松,LUD,1983,6,23,174,2.0,0
油松,LUD,1988,6,23,175,1.0,0
油松,LUD,1974,6,25,176,1.0,0
油松,LUD,1984,6,25,177,2.0,0
海林落叶松,LUD,2003,4,17,107,6.0,1
海林落叶松,LUD,2008,4,17,108,5.0,0
海林落叶松,LUD,2017,4,23,113,2.0,0
海林落叶松,LUD,2004,4,23,114,1.0,0
海林落叶松,LUD,2018,4,25,115,2.0,0
海林落叶松,LUD,2007,4,27,117,2.0,0
海林落叶松,LUD,2009,4,28,118,3.0,0
海林落叶松,LUD,2005,5,2,122,2.0,0
海林落叶松,LUD,2006,5,3,123,1.0,0
海林落叶松,LUD,1964,5,3,124,1.0,0
海林落叶松,LUD,1965,5,5,125,2.0,0
珍珠梅,LUD,2014,4,3,93,3.0,0
珍珠梅,LUD,2004,4,4,95,2.0,0
珍珠梅,LUD,2003,4,6,96,2.0,0
珍珠梅,LUD,2016,4,7,98,2.0,0
珍珠梅,LUD,2011,4,10,100,2.0,0
珍珠梅,LUD,2009,4,12,102,1.0,0
珍珠梅,LUD,2008,4,11,102,1.0,0
珍珠梅,LUD,2005,4,13,103,1.0,0
珍珠梅,LUD,2017,4,13,103,1.0,0
珍珠梅,LUD,1963,4,16,106,3.0,0
珍珠梅,LUD,2012,4,16,107,2.0,0
珍珠梅,LUD,2018,4,19,109,1.0,0
珍珠梅,LUD,1975,4,20,110,0.0,0
珍珠梅,LUD,1978,4,20,110,0.0,0
